game_id,date,season,team_name,is_home,won,goals_for,goals_against,spread,over_under,favorite_moneyline
401803512,2026-03-28 23:00:00+00:00,2026,Montreal Canadiens,0,1,4.0,1.0,1.5,6.5,-115.0
401803513,2026-03-28 23:00:00+00:00,2026,Colorado Avalanche,1,0,2.0,4.0,-1.5,5.5,-270.0
401803513,2026-03-28 23:00:00+00:00,2026,Winnipeg Jets,0,1,4.0,2.0,-1.5,5.5,-270.0
401803514,2026-03-29 00:00:00+00:00,2026,Detroit Red Wings,1,0,3.0,5.0,-1.5,5.5,-130.0
401803514,2026-03-29 00:00:00+00:00,2026,Philadelphia Flyers,0,1,5.0,3.0,-1.5,5.5,-130.0
401803515,2026-03-29 01:00:00+00:00,2026,Los Angeles Kings,1,0,2.0,6.0,-1.5,5.5,-115.0
401803515,2026-03-29 01:00:00+00:00,2026,Utah Mammoth,0,1,6.0,2.0,-1.5,5.5,-115.0
401803516,2026-03-29 02:00:00+00:00,2026,Calgary Flames,1,1,7.0,3.0,-1.5,6.5,-162.0
401803516,2026-03-29 02:00:00+00:00,2026,Vancouver Canucks,0,0,3.0,7.0,-1.5,6.5,-162.0
401803517,2026-03-29 02:30:00+00:00,2026,Vegas Golden Knights,1,0,4.0,5.0,-1.5,6.5,-155.0
401803517,2026-03-29 02:30:00+00:00,2026,Washington Capitals,0,1,5.0,4.0,-1.5,6.5,-155.0
401803518,2026-03-29 17:00:00+00:00,2026,New York Rangers,1,1,3.0,1.0,-1.5,5.5,-185.0
401803518,2026-03-29 17:00:00+00:00,2026,Florida Panthers,0,0,1.0,3.0,-1.5,5.5,-185.0
401803519,2026-03-29 21:00:00+00:00,2026,Tampa Bay Lightning,1,1,3.0,2.0,-1.5,6.5,-185.0
401803519,2026-03-29 21:00:00+00:00,2026,Nashville Predators,0,0,2.0,3.0,-1.5,6.5,-185.0
401803520,2026-03-29 21:00:00+00:00,2026,Carolina Hurricanes,1,0,1.0,3.0,-1.5,6.5,-175.0
401803520,2026-03-29 21:00:00+00:00,2026,Montreal Canadiens,0,1,3.0,1.0,-1.5,6.5,-175.0
401803521,2026-03-29 21:00:00+00:00,2026,Columbus Blue Jackets,1,0,3.0,4.0,-1.5,6.5,-162.0
401803521,2026-03-29 21:00:00+00:00,2026,Boston Bruins,0,1,4.0,3.0,-1.5,6.5,-162.0
401803522,2026-03-29 23:00:00+00:00,2026,New Jersey Devils,1,1,5.0,3.0,-1.5,5.5,-170.0
401803522,2026-03-29 23:00:00+00:00,2026,Chicago Blackhawks,0,0,3.0,5.0,-1.5,5.5,-170.0
401803523,2026-03-29 23:00:00+00:00,2026,Philadelphia Flyers,1,1,2.0,1.0,1.5,5.5,-175.0
401803523,2026-03-29 23:00:00+00:00,2026,Dallas Stars,0,0,1.0,2.0,1.5,5.5,-175.0
401803524,2026-03-30 23:00:00+00:00,2026,New York Islanders,1,0,3.0,8.0,-1.5,6.5,-130.0
401803524,2026-03-30 23:00:00+00:00,2026,Pittsburgh Penguins,0,1,8.0,3.0,-1.5,6.5,-130.0
401803525,2026-03-31 00:30:00+00:00,2026,Colorado Avalanche,1,1,9.0,2.0,-1.5,6.5,-395.0
401803525,2026-03-31 00:30:00+00:00,2026,Calgary Flames,0,0,2.0,9.0,-1.5,6.5,-395.0
401803526,2026-03-31 02:00:00+00:00,2026,Vegas Golden Knights,1,1,4.0,2.0,-1.5,6.5,-360.0
401803526,2026-03-31 02:00:00+00:00,2026,Vancouver Canucks,0,0,2.0,4.0,-1.5,6.5,-360.0
401803527,2026-03-31 02:00:00+00:00,2026,Anaheim Ducks,1,0,4.0,5.0,-1.5,6.5,-192.0
401803527,2026-03-31 02:00:00+00:00,2026,Toronto Maple Leafs,0,1,5.0,4.0,-1.5,6.5,-192.0
401803528,2026-03-31 02:00:00+00:00,2026,San Jose Sharks,1,1,5.0,4.0,1.5,5.5,-110.0
401803528,2026-03-31 02:00:00+00:00,2026,St. Louis Blues,0,0,4.0,5.0,1.5,5.5,-110.0
401803529,2026-03-31 23:00:00+00:00,2026,Boston Bruins,1,1,6.0,3.0,1.5,6.5,-130.0
401803529,2026-03-31 23:00:00+00:00,2026,Dallas Stars,0,0,3.0,6.0,1.5,6.5,-130.0
401803530,2026-03-31 23:00:00+00:00,2026,Buffalo Sabres,1,1,4.0,3.0,-1.5,6.5,-175.0
401803530,2026-03-31 23:00:00+00:00,2026,New York Islanders,0,0,3.0,4.0,-1.5,6.5,-175.0
401803531,2026-03-31 23:00:00+00:00,2026,Tampa Bay Lightning,1,0,1.0,4.0,-1.5,6.5,-170.0
401803531,2026-03-31 23:00:00+00:00,2026,Montreal Canadiens,0,1,4.0,1.0,-1.5,6.5,-170.0
401803532,2026-03-31 23:00:00+00:00,2026,Florida Panthers,1,1,6.0,3.0,1.5,5.5,-180.0
401803532,2026-03-31 23:00:00+00:00,2026,Ottawa Senators,0,0,3.0,6.0,1.5,5.5,-180.0
401803533,2026-03-31 23:00:00+00:00,2026,New York Rangers,1,1,4.0,1.0,1.5,6.5,-125.0
401803533,2026-03-31 23:00:00+00:00,2026,New Jersey Devils,0,0,1.0,4.0,1.5,6.5,-125.0
401803534,2026-03-31 23:00:00+00:00,2026,Pittsburgh Penguins,1,1,5.0,1.0,1.5,6.5,-108.0
401803534,2026-03-31 23:00:00+00:00,2026,Detroit Red Wings,0,0,1.0,5.0,1.5,6.5,-108.0
401803535,2026-03-31 23:00:00+00:00,2026,Washington Capitals,1,1,6.0,4.0,-1.5,5.5,-125.0
401803535,2026-03-31 23:00:00+00:00,2026,Philadelphia Flyers,0,0,4.0,6.0,-1.5,5.5,-125.0
401803536,2026-03-31 23:30:00+00:00,2026,Columbus Blue Jackets,1,0,2.0,5.0,1.5,6.5,-130.0
401803536,2026-03-31 23:30:00+00:00,2026,Carolina Hurricanes,0,1,5.0,2.0,1.5,6.5,-130.0
401803537,2026-04-01 00:30:00+00:00,2026,Chicago Blackhawks,1,0,3.0,4.0,1.5,5.5,-155.0
401803537,2026-04-01 00:30:00+00:00,2026,Winnipeg Jets,0,1,4.0,3.0,1.5,5.5,-155.0
401803538,2026-04-01 01:00:00+00:00,2026,Edmonton Oilers,1,1,3.0,0.0,-1.5,6.5,-185.0
401803538,2026-04-01 01:00:00+00:00,2026,Seattle Kraken,0,0,0.0,3.0,-1.5,6.5,-185.0
401803539,2026-04-02 00:30:00+00:00,2026,Colorado Avalanche,1,0,6.0,8.0,-1.5,6.5,-470.0
401803539,2026-04-02 00:30:00+00:00,2026,Vancouver Canucks,0,1,8.0,6.0,-1.5,6.5,-470.0
401803540,2026-04-02 01:00:00+00:00,2026,Los Angeles Kings,1,1,2.0,1.0,-1.5,5.5,-155.0
401803540,2026-04-02 01:00:00+00:00,2026,St. Louis Blues,0,0,1.0,2.0,-1.5,5.5,-155.0
401803541,2026-04-02 01:00:00+00:00,2026,San Jose Sharks,1,1,4.0,3.0,1.5,6.5,-112.0
401803541,2026-04-02 01:00:00+00:00,2026,Anaheim Ducks,0,0,3.0,4.0,1.5,6.5,-112.0
401803542,2026-04-02 23:00:00+00:00,2026,Ottawa Senators,1,1,4.0,1.0,-1.5,6.5,-120.0
401803542,2026-04-02 23:00:00+00:00,2026,Buffalo Sabres,0,0,1.0,4.0,-1.5,6.5,-120.0
401803543,2026-04-02 23:00:00+00:00,2026,Tampa Bay Lightning,1,1,6.0,3.0,-1.5,6.5,-162.0
401803543,2026-04-02 23:00:00+00:00,2026,Pittsburgh Penguins,0,0,3.0,6.0,-1.5,6.5,-162.0
401803544,2026-04-02 23:00:00+00:00,2026,Florida Panthers,1,1,2.0,1.0,1.5,6.5,-162.0
401803544,2026-04-02 23:00:00+00:00,2026,Boston Bruins,0,0,1.0,2.0,1.5,6.5,-162.0
401803546,2026-04-02 23:00:00+00:00,2026,New York Rangers,1,0,2.0,3.0,1.5,6.5,-125.0
401803546,2026-04-02 23:00:00+00:00,2026,Montreal Canadiens,0,1,3.0,2.0,1.5,6.5,-125.0
401803547,2026-04-02 23:00:00+00:00,2026,Philadelphia Flyers,1,0,2.0,4.0,-1.5,5.5,-108.0
401803547,2026-04-02 23:00:00+00:00,2026,Detroit Red Wings,0,1,4.0,2.0,-1.5,5.5,-108.0
401803548,2026-04-02 23:00:00+00:00,2026,Carolina Hurricanes,1,1,5.0,1.0,-1.5,6.5,-198.0
401803548,2026-04-02 23:00:00+00:00,2026,Columbus Blue Jackets,0,0,1.0,5.0,-1.5,6.5,-198.0
401803545,2026-04-02 23:30:00+00:00,2026,New Jersey Devils,1,1,7.0,3.0,-1.5,6.5,-120.0
401803545,2026-04-02 23:30:00+00:00,2026,Washington Capitals,0,0,3.0,7.0,-1.5,6.5,-120.0
401803549,2026-04-03 00:00:00+00:00,2026,Dallas Stars,1,1,3.0,0.0,-1.5,5.5,-155.0
401803549,2026-04-03 00:00:00+00:00,2026,Winnipeg Jets,0,0,0.0,3.0,-1.5,5.5,-155.0
401803550,2026-04-03 00:00:00+00:00,2026,Minnesota Wild,1,1,5.0,2.0,-1.5,6.5,-425.0
401803550,2026-04-03 00:00:00+00:00,2026,Vancouver Canucks,0,0,2.0,5.0,-1.5,6.5,-425.0
401803551,2026-04-03 01:00:00+00:00,2026,Edmonton Oilers,1,1,3.0,1.0,-1.5,6.5,-230.0
401803551,2026-04-03 01:00:00+00:00,2026,Chicago Blackhawks,0,0,1.0,3.0,-1.5,6.5,-230.0
401803552,2026-04-03 02:00:00+00:00,2026,Vegas Golden Knights,1,1,6.0,3.0,-1.5,6.5,-238.0
401803552,2026-04-03 02:00:00+00:00,2026,Calgary Flames,0,0,3.0,6.0,-1.5,6.5,-238.0
401803553,2026-04-03 02:00:00+00:00,2026,San Jose Sharks,1,1,4.0,1.0,-1.5,6.5,-135.0
401803553,2026-04-03 02:00:00+00:00,2026,Toronto Maple Leafs,0,0,1.0,4.0,-1.5,6.5,-135.0
401803554,2026-04-03 02:00:00+00:00,2026,Seattle Kraken,1,0,2.0,6.0,1.5,6.5,-142.0
401803554,2026-04-03 02:00:00+00:00,2026,Utah Mammoth,0,1,6.0,2.0,1.5,6.5,-142.0
401803555,2026-04-03 02:30:00+00:00,2026,Los Angeles Kings,1,0,4.0,5.0,-1.5,5.5,-125.0
401803555,2026-04-03 02:30:00+00:00,2026,Nashville Predators,0,1,5.0,4.0,-1.5,5.5,-125.0
401803556,2026-04-03 23:00:00+00:00,2026,New York Islanders,1,0,1.0,4.0,-1.5,5.5,-155.0
401803556,2026-04-03 23:00:00+00:00,2026,Philadelphia Flyers,0,1,4.0,1.0,-1.5,5.5,-155.0
401803557,2026-04-04 02:00:00+00:00,2026,Anaheim Ducks,1,0,2.0,6.0,-1.5,6.5,-142.0
401803557,2026-04-04 02:00:00+00:00,2026,St. Louis Blues,0,1,6.0,2.0,-1.5,6.5,-142.0
401803558,2026-04-04 16:30:00+00:00,2026,New York Rangers,1,1,4.0,1.0,1.5,6.5,-148.0
401803558,2026-04-04 16:30:00+00:00,2026,Detroit Red Wings,0,0,1.0,4.0,1.5,6.5,-148.0
401803559,2026-04-04 17:00:00+00:00,2026,Ottawa Senators,1,0,1.0,4.0,-1.5,6.5,-130.0
401803559,2026-04-04 17:00:00+00:00,2026,Minnesota Wild,0,1,4.0,1.0,-1.5,6.5,-130.0
401803560,2026-04-04 19:00:00+00:00,2026,Dallas Stars,1,0,0.0,2.0,1.5,6.5,-120.0
401803560,2026-04-04 19:00:00+00:00,2026,Colorado Avalanche,0,1,2.0,0.0,1.5,6.5,-120.0
401803561,2026-04-04 21:00:00+00:00,2026,Tampa Bay Lightning,1,1,3.0,1.0,-1.5,6.5,-175.0
401803561,2026-04-04 21:00:00+00:00,2026,Boston Bruins,0,0,1.0,3.0,-1.5,6.5,-175.0
401803562,2026-04-04 21:00:00+00:00,2026,Pittsburgh Penguins,1,1,9.0,4.0,-1.5,6.5,-245.0
401803562,2026-04-04 21:00:00+00:00,2026,Florida Panthers,0,0,4.0,9.0,-1.5,6.5,-245.0
401803563,2026-04-04 23:00:00+00:00,2026,New Jersey Devils,1,0,3.0,4.0,1.5,6.5,-125.0
401803563,2026-04-04 23:00:00+00:00,2026,Montreal Canadiens,0,1,4.0,3.0,1.5,6.5,-125.0
401803564,2026-04-04 23:00:00+00:00,2026,Washington Capitals,1,1,6.0,2.0,1.5,6.5,-115.0
401803564,2026-04-04 23:00:00+00:00,2026,Buffalo Sabres,0,0,2.0,6.0,1.5,6.5,-115.0
401803565,2026-04-04 23:00:00+00:00,2026,Carolina Hurricanes,1,1,4.0,3.0,-1.5,6.5,-258.0
401803565,2026-04-04 23:00:00+00:00,2026,New York Islanders,0,0,3.0,4.0,-1.5,6.5,-258.0
401803566,2026-04-04 23:00:00+00:00,2026,Columbus Blue Jackets,1,0,1.0,2.0,-1.5,5.5,-148.0
401803566,2026-04-04 23:00:00+00:00,2026,Winnipeg Jets,0,1,2.0,1.0,-1.5,5.5,-148.0
401803567,2026-04-04 23:00:00+00:00,2026,Vancouver Canucks,1,0,4.0,7.0,1.5,6.5,-230.0
401803567,2026-04-04 23:00:00+00:00,2026,Utah Mammoth,0,1,7.0,4.0,1.5,6.5,-230.0
401803568,2026-04-04 23:00:00+00:00,2026,Los Angeles Kings,1,1,7.0,6.0,-1.5,6.5,-205.0
401803568,2026-04-04 23:00:00+00:00,2026,Toronto Maple Leafs,0,0,6.0,7.0,-1.5,6.5,-205.0
401803569,2026-04-05 02:00:00+00:00,2026,Edmonton Oilers,1,0,1.0,5.0,-1.5,6.5,-110.0
401803569,2026-04-05 02:00:00+00:00,2026,Vegas Golden Knights,0,1,5.0,1.0,-1.5,6.5,-110.0
401803570,2026-04-05 02:00:00+00:00,2026,Anaheim Ducks,1,0,3.0,5.0,-1.5,6.5,-155.0
401803570,2026-04-05 02:00:00+00:00,2026,Calgary Flames,0,1,5.0,3.0,-1.5,6.5,-155.0
401803571,2026-04-05 02:00:00+00:00,2026,San Jose Sharks,1,0,3.0,6.0,-1.5,6.5,-120.0
401803571,2026-04-05 02:00:00+00:00,2026,Nashville Predators,0,1,6.0,3.0,-1.5,6.5,-120.0
401803572,2026-04-05 02:00:00+00:00,2026,Seattle Kraken,1,0,2.0,4.0,-1.5,6.5,-170.0
401803572,2026-04-05 02:00:00+00:00,2026,Chicago Blackhawks,0,1,4.0,2.0,-1.5,6.5,-170.0
401803573,2026-04-05 17:00:00+00:00,2026,Detroit Red Wings,1,0,4.0,5.0,1.5,6.5,-135.0
401803573,2026-04-05 17:00:00+00:00,2026,Minnesota Wild,0,1,5.0,4.0,1.5,6.5,-135.0
401803574,2026-04-05 19:00:00+00:00,2026,Pittsburgh Penguins,1,1,5.0,2.0,-1.5,6.5,-250.0
401803574,2026-04-05 19:00:00+00:00,2026,Florida Panthers,0,0,2.0,5.0,-1.5,6.5,-250.0
401803575,2026-04-05 19:30:00+00:00,2026,Philadelphia Flyers,1,1,2.0,1.0,-1.5,5.5,-162.0
401803575,2026-04-05 19:30:00+00:00,2026,Boston Bruins,0,0,1.0,2.0,-1.5,5.5,-162.0
401803576,2026-04-05 21:00:00+00:00,2026,Ottawa Senators,1,1,6.0,3.0,1.5,6.5,-120.0
401803576,2026-04-05 21:00:00+00:00,2026,Carolina Hurricanes,0,0,3.0,6.0,1.5,6.5,-120.0
401803577,2026-04-05 23:00:00+00:00,2026,Montreal Canadiens,1,0,0.0,3.0,-1.5,6.5,-148.0
401803577,2026-04-05 23:00:00+00:00,2026,New Jersey Devils,0,1,3.0,0.0,-1.5,6.5,-148.0
401803578,2026-04-05 23:00:00+00:00,2026,New York Rangers,1,1,8.0,1.0,1.5,6.5,-115.0
401803578,2026-04-05 23:00:00+00:00,2026,Washington Capitals,0,0,1.0,8.0,1.5,6.5,-115.0
401803579,2026-04-06 01:45:00+00:00,2026,Colorado Avalanche,1,0,2.0,3.0,-1.5,5.5,-198.0
401803579,2026-04-06 01:45:00+00:00,2026,St. Louis Blues,0,1,3.0,2.0,-1.5,5.5,-198.0
401803580,2026-04-06 23:00:00+00:00,2026,Buffalo Sabres,1,1,4.0,2.0,1.5,6.5,-122.0
401803580,2026-04-06 23:00:00+00:00,2026,Tampa Bay Lightning,0,0,2.0,4.0,1.5,6.5,-122.0
401803581,2026-04-06 23:30:00+00:00,2026,Winnipeg Jets,1,1,6.0,2.0,-1.5,5.5,-166.0
401803581,2026-04-06 23:30:00+00:00,2026,Seattle Kraken,0,0,2.0,6.0,-1.5,5.5,-166.0
401803582,2026-04-07 02:00:00+00:00,2026,San Jose Sharks,1,1,3.0,2.0,-1.5,6.5,-162.0
401803582,2026-04-07 02:00:00+00:00,2026,Chicago Blackhawks,0,0,2.0,3.0,-1.5,6.5,-162.0
401803583,2026-04-07 02:30:00+00:00,2026,Los Angeles Kings,1,1,3.0,2.0,-1.5,5.5,-135.0
401803583,2026-04-07 02:30:00+00:00,2026,Nashville Predators,0,0,2.0,3.0,-1.5,5.5,-135.0
401803584,2026-04-07 23:00:00+00:00,2026,Montreal Canadiens,1,1,4.0,3.0,-1.5,6.5,-290.0
401803584,2026-04-07 23:00:00+00:00,2026,Florida Panthers,0,0,3.0,4.0,-1.5,6.5,-290.0
401803585,2026-04-07 23:00:00+00:00,2026,Ottawa Senators,1,1,6.0,2.0,-1.5,6.5,-142.0
401803585,2026-04-07 23:00:00+00:00,2026,Tampa Bay Lightning,0,0,2.0,6.0,-1.5,6.5,-142.0
401803586,2026-04-07 23:00:00+00:00,2026,Detroit Red Wings,1,0,3.0,4.0,-1.5,5.5,-110.0
401803586,2026-04-07 23:00:00+00:00,2026,Columbus Blue Jackets,0,1,4.0,3.0,-1.5,5.5,-110.0
401803587,2026-04-07 23:00:00+00:00,2026,New Jersey Devils,1,0,1.0,5.0,-1.5,5.5,-125.0
401803587,2026-04-07 23:00:00+00:00,2026,Philadelphia Flyers,0,1,5.0,1.0,-1.5,5.5,-125.0
401803588,2026-04-07 23:00:00+00:00,2026,Carolina Hurricanes,1,1,6.0,5.0,-1.5,6.5,-185.0
401803588,2026-04-07 23:00:00+00:00,2026,Boston Bruins,0,0,5.0,6.0,-1.5,6.5,-185.0
401803589,2026-04-08 00:00:00+00:00,2026,St. Louis Blues,1,0,1.0,3.0,1.5,6.5,-155.0
401803589,2026-04-08 00:00:00+00:00,2026,Colorado Avalanche,0,1,3.0,1.0,1.5,6.5,-155.0
401803590,2026-04-08 00:00:00+00:00,2026,Dallas Stars,1,1,4.0,3.0,-1.5,5.5,-258.0
401803590,2026-04-08 00:00:00+00:00,2026,Calgary Flames,0,0,3.0,4.0,-1.5,5.5,-258.0
401803591,2026-04-08 00:00:00+00:00,2026,Minnesota Wild,1,1,5.0,2.0,-1.5,6.5,-270.0
401803591,2026-04-08 00:00:00+00:00,2026,Seattle Kraken,0,0,2.0,5.0,-1.5,6.5,-270.0
401803592,2026-04-08 01:30:00+00:00,2026,Utah Mammoth,1,1,6.0,5.0,-1.5,6.5,-135.0
401803592,2026-04-08 01:30:00+00:00,2026,Edmonton Oilers,0,0,5.0,6.0,-1.5,6.5,-135.0
401803593,2026-04-08 02:00:00+00:00,2026,Vancouver Canucks,1,0,1.0,2.0,1.5,6.5,-258.0
401803593,2026-04-08 02:00:00+00:00,2026,Vegas Golden Knights,0,1,2.0,1.0,1.5,6.5,-258.0
401803594,2026-04-08 02:00:00+00:00,2026,Anaheim Ducks,1,0,0.0,5.0,-1.5,6.5,-155.0
401803594,2026-04-08 02:00:00+00:00,2026,Nashville Predators,0,1,5.0,0.0,-1.5,6.5,-155.0
401803595,2026-04-08 23:00:00+00:00,2026,New York Rangers,1,0,3.0,5.0,1.5,6.5,-135.0
401803595,2026-04-08 23:00:00+00:00,2026,Buffalo Sabres,0,1,5.0,3.0,1.5,6.5,-135.0
401803596,2026-04-08 23:30:00+00:00,2026,Toronto Maple Leafs,1,0,0.0,4.0,1.5,6.5,-155.0
401803596,2026-04-08 23:30:00+00:00,2026,Washington Capitals,0,1,4.0,0.0,1.5,6.5,-155.0
401803597,2026-04-09 02:00:00+00:00,2026,San Jose Sharks,1,0,2.0,5.0,1.5,6.5,-108.0
401803597,2026-04-09 02:00:00+00:00,2026,Edmonton Oilers,0,1,5.0,2.0,1.5,6.5,-108.0
401803603,2026-04-09 22:45:00+00:00,2026,New York Islanders,1,1,5.0,3.0,-1.5,6.5,-305.0
401803603,2026-04-09 22:45:00+00:00,2026,Toronto Maple Leafs,0,0,3.0,5.0,-1.5,6.5,-305.0
401803598,2026-04-09 23:00:00+00:00,2026,Buffalo Sabres,1,1,5.0,0.0,-1.5,6.5,-102.0
401803598,2026-04-09 23:00:00+00:00,2026,Columbus Blue Jackets,0,0,0.0,5.0,-1.5,6.5,-102.0
401803599,2026-04-09 23:00:00+00:00,2026,Montreal Canadiens,1,1,2.0,1.0,1.5,6.5,-122.0
401803599,2026-04-09 23:00:00+00:00,2026,Tampa Bay Lightning,0,0,1.0,2.0,1.5,6.5,-122.0
401803600,2026-04-09 23:00:00+00:00,2026,Ottawa Senators,1,1,5.0,1.0,-1.5,6.5,-395.0
401803600,2026-04-09 23:00:00+00:00,2026,Florida Panthers,0,0,1.0,5.0,-1.5,6.5,-395.0
401803601,2026-04-09 23:00:00+00:00,2026,Detroit Red Wings,1,1,6.0,3.0,-1.5,5.5,-118.0
401803601,2026-04-09 23:00:00+00:00,2026,Philadelphia Flyers,0,0,3.0,6.0,-1.5,5.5,-118.0
401803602,2026-04-09 23:00:00+00:00,2026,New Jersey Devils,1,0,2.0,5.0,1.5,6.5,-112.0
401803602,2026-04-09 23:00:00+00:00,2026,Pittsburgh Penguins,0,1,5.0,2.0,1.5,6.5,-112.0
401803604,2026-04-10 00:00:00+00:00,2026,St. Louis Blues,1,0,2.0,3.0,-1.5,5.5,-115.0
401803604,2026-04-10 00:00:00+00:00,2026,Winnipeg Jets,0,1,3.0,2.0,-1.5,5.5,-115.0
401803606,2026-04-10 00:30:00+00:00,2026,Chicago Blackhawks,1,0,2.0,7.0,1.5,6.5,-185.0
401803606,2026-04-10 00:30:00+00:00,2026,Carolina Hurricanes,0,1,7.0,2.0,1.5,6.5,-185.0
401803605,2026-04-10 01:00:00+00:00,2026,Dallas Stars,1,1,5.0,4.0,-1.5,5.5,-122.0
401803605,2026-04-10 01:00:00+00:00,2026,Minnesota Wild,0,0,4.0,5.0,-1.5,5.5,-122.0
401803607,2026-04-10 01:00:00+00:00,2026,Colorado Avalanche,1,1,3.0,1.0,-1.5,6.5,-340.0
401803607,2026-04-10 01:00:00+00:00,2026,Calgary Flames,0,0,1.0,3.0,-1.5,6.5,-340.0
401803608,2026-04-10 01:00:00+00:00,2026,Utah Mammoth,1,1,4.0,1.0,-1.5,6.5,-180.0
401803608,2026-04-10 01:00:00+00:00,2026,Nashville Predators,0,0,1.0,4.0,-1.5,6.5,-180.0
401803609,2026-04-10 02:00:00+00:00,2026,Anaheim Ducks,1,1,6.0,1.0,-1.5,6.5,-175.0
401803609,2026-04-10 02:00:00+00:00,2026,San Jose Sharks,0,0,1.0,6.0,-1.5,6.5,-175.0
401803610,2026-04-10 02:00:00+00:00,2026,Seattle Kraken,1,1,4.0,3.0,1.5,6.5,-192.0
401803610,2026-04-10 02:00:00+00:00,2026,Vegas Golden Knights,0,0,3.0,4.0,1.5,6.5,-192.0
401803611,2026-04-10 02:30:00+00:00,2026,Los Angeles Kings,1,1,4.0,1.0,-1.5,6.5,-290.0
401803611,2026-04-10 02:30:00+00:00,2026,Vancouver Canucks,0,0,1.0,4.0,-1.5,6.5,-290.0
401803612,2026-04-11 16:30:00+00:00,2026,Boston Bruins,1,0,1.0,2.0,1.5,6.5,-115.0
401803612,2026-04-11 16:30:00+00:00,2026,Tampa Bay Lightning,0,1,2.0,1.0,1.5,6.5,-115.0
401803613,2026-04-11 17:00:00+00:00,2026,New York Islanders,1,0,0.0,3.0,1.5,6.5,-130.0
401803613,2026-04-11 17:00:00+00:00,2026,Ottawa Senators,0,1,3.0,0.0,1.5,6.5,-130.0
401803614,2026-04-11 19:00:00+00:00,2026,Pittsburgh Penguins,1,0,3.0,6.0,1.5,6.5,-155.0
401803614,2026-04-11 19:00:00+00:00,2026,Washington Capitals,0,1,6.0,3.0,1.5,6.5,-155.0
401803615,2026-04-11 20:00:00+00:00,2026,Los Angeles Kings,1,1,1.0,0.0,-1.5,6.5,-118.0
401803615,2026-04-11 20:00:00+00:00,2026,Edmonton Oilers,0,0,0.0,1.0,-1.5,6.5,-118.0
401803616,2026-04-11 21:00:00+00:00,2026,Detroit Red Wings,1,0,3.0,5.0,-1.5,6.5,-135.0
401803616,2026-04-11 21:00:00+00:00,2026,New Jersey Devils,0,1,5.0,3.0,-1.5,6.5,-135.0
401803617,2026-04-11 21:00:00+00:00,2026,Chicago Blackhawks,1,0,3.0,5.0,1.5,5.5,-148.0
401803617,2026-04-11 21:00:00+00:00,2026,St. Louis Blues,0,1,5.0,3.0,1.5,5.5,-148.0
401803618,2026-04-11 21:00:00+00:00,2026,Nashville Predators,1,1,2.0,1.0,1.5,6.5,-110.0
401803618,2026-04-11 21:00:00+00:00,2026,Minnesota Wild,0,0,1.0,2.0,1.5,6.5,-110.0
401803619,2026-04-11 21:00:00+00:00,2026,Dallas Stars,1,1,2.0,0.0,-1.5,5.5,-180.0
401803619,2026-04-11 21:00:00+00:00,2026,New York Rangers,0,0,0.0,2.0,-1.5,5.5,-180.0
401803620,2026-04-11 21:00:00+00:00,2026,Utah Mammoth,1,0,1.0,4.0,-1.5,6.5,-125.0
401803620,2026-04-11 21:00:00+00:00,2026,Carolina Hurricanes,0,1,4.0,1.0,-1.5,6.5,-125.0
401803621,2026-04-11 23:00:00+00:00,2026,Toronto Maple Leafs,1,0,2.0,6.0,-1.5,6.5,-162.0
401803621,2026-04-11 23:00:00+00:00,2026,Florida Panthers,0,1,6.0,2.0,-1.5,6.5,-162.0
401803622,2026-04-11 23:00:00+00:00,2026,Montreal Canadiens,1,0,2.0,5.0,-1.5,6.5,-130.0
401803622,2026-04-11 23:00:00+00:00,2026,Columbus Blue Jackets,0,1,5.0,2.0,-1.5,6.5,-130.0
401803623,2026-04-11 23:00:00+00:00,2026,Winnipeg Jets,1,0,1.0,7.0,-1.5,5.5,-125.0
401803623,2026-04-11 23:00:00+00:00,2026,Philadelphia Flyers,0,1,7.0,1.0,-1.5,5.5,-125.0
401803624,2026-04-11 23:00:00+00:00,2026,Seattle Kraken,1,1,4.0,1.0,-1.5,6.5,-130.0
401803624,2026-04-11 23:00:00+00:00,2026,Calgary Flames,0,0,1.0,4.0,-1.5,6.5,-130.0
401803625,2026-04-12 00:00:00+00:00,2026,Colorado Avalanche,1,0,2.0,3.0,-1.5,6.5,-130.0
401803625,2026-04-12 00:00:00+00:00,2026,Vegas Golden Knights,0,1,3.0,2.0,-1.5,6.5,-130.0
401803626,2026-04-12 02:00:00+00:00,2026,San Jose Sharks,1,0,3.0,4.0,-1.5,6.5,-192.0
401803626,2026-04-12 02:00:00+00:00,2026,Vancouver Canucks,0,1,4.0,3.0,-1.5,6.5,-192.0
401803627,2026-04-12 19:00:00+00:00,2026,Washington Capitals,1,1,3.0,0.0,-1.5,6.5,-148.0
401803627,2026-04-12 19:00:00+00:00,2026,Pittsburgh Penguins,0,0,0.0,3.0,-1.5,6.5,-148.0
401803628,2026-04-12 22:00:00+00:00,2026,New York Islanders,1,0,1.0,4.0,-1.5,6.5,-125.0
401803628,2026-04-12 22:00:00+00:00,2026,Montreal Canadiens,0,1,4.0,1.0,-1.5,6.5,-125.0
401803629,2026-04-12 22:00:00+00:00,2026,Columbus Blue Jackets,1,0,2.0,3.0,-1.5,6.5,-205.0
401803629,2026-04-12 22:00:00+00:00,2026,Boston Bruins,0,1,3.0,2.0,-1.5,6.5,-205.0
